07:38:46 [bio] BioMedLM up in 5s (8 threads)
07:38:49 [bio] terms mined 6779 (whole-word in corpus 3634, tiers {0: 1759, 1: 1117, 2: 758})  pubmedqa 1000  queue 4634  processed 15  rows {}  pending {'heldout': 3, 'train': 6}  accept_rate 0.70
07:39:09 [bio] calls 10 pos 9 rows {'heldout': 2} pending {'heldout': 10, 'train': 6} gen 7.414 tok/s prompt 69.039 tok/s 20s
07:39:23 [bio] calls 20 pos 19 rows {'heldout': 4} pending {'heldout': 17, 'train': 6} gen 8.694 tok/s prompt 61.331 tok/s 34s
07:39:43 [bio] calls 30 pos 29 rows {'heldout': 4} pending {'heldout': 22, 'train': 6} gen 8.663 tok/s prompt 70.584 tok/s 54s
07:39:57 [bio] calls 40 pos 39 rows {'heldout': 6} pending {'heldout': 29, 'train': 6} gen 8.93 tok/s prompt 66.926 tok/s 68s
07:40:09 [bio] calls 50 pos 49 rows {'heldout': 9} pending {'heldout': 35, 'train': 6} gen 9.005 tok/s prompt 61.849 tok/s 80s
07:40:27 [bio] calls 60 pos 59 rows {'heldout': 10} pending {'heldout': 39, 'train': 6} gen 9.086 tok/s prompt 57.761 tok/s 99s
07:40:42 [bio] calls 70 pos 69 rows {'heldout': 13} pending {'heldout': 46, 'train': 6} gen 9.078 tok/s prompt 57.795 tok/s 113s
07:40:53 [bio] calls 80 pos 79 rows {'heldout': 15} pending {'heldout': 51, 'train': 6} gen 9.139 tok/s prompt 58.052 tok/s 124s
07:41:11 [bio] calls 90 pos 89 rows {'heldout': 19} pending {'heldout': 56, 'train': 6} gen 9.067 tok/s prompt 58.438 tok/s 142s
07:41:29 [bio] calls 100 pos 99 rows {'heldout': 20} pending {'heldout': 63, 'train': 6} gen 8.848 tok/s prompt 55.76 tok/s 161s
07:41:53 [bio] calls 110 pos 110 rows {'heldout': 20} pending {'heldout': 68, 'train': 6} gen 8.562 tok/s prompt 54.022 tok/s 185s
07:42:09 [bio] calls 120 pos 120 rows {'heldout': 21} pending {'heldout': 75, 'train': 6} gen 8.391 tok/s prompt 53.668 tok/s 200s
07:42:32 [bio] calls 130 pos 131 rows {'heldout': 22} pending {'heldout': 81, 'train': 6} gen 8.119 tok/s prompt 54.013 tok/s 224s
07:42:47 [bio] calls 140 pos 141 rows {'heldout': 24} pending {'heldout': 88, 'train': 6} gen 8.038 tok/s prompt 53.732 tok/s 239s
07:43:03 [bio] calls 150 pos 151 rows {'heldout': 27} pending {'heldout': 94, 'train': 6} gen 8.011 tok/s prompt 53.124 tok/s 255s
07:43:27 [bio] calls 160 pos 161 rows {'heldout': 31} pending {'heldout': 100, 'train': 6} gen 7.95 tok/s prompt 52.188 tok/s 278s
07:43:41 [bio] calls 170 pos 171 rows {'heldout': 32} pending {'heldout': 107, 'train': 6} gen 7.944 tok/s prompt 51.543 tok/s 293s
07:43:56 [bio] calls 180 pos 181 rows {'heldout': 34} pending {'heldout': 113, 'train': 6} gen 7.967 tok/s prompt 50.849 tok/s 308s
07:44:22 [bio] calls 190 pos 191 rows {'heldout': 37} pending {'heldout': 116, 'train': 6} gen 7.883 tok/s prompt 50.442 tok/s 334s
07:44:43 [bio] calls 200 pos 201 rows {'heldout': 39} pending {'heldout': 122, 'train': 6} gen 7.861 tok/s prompt 50.301 tok/s 354s
07:45:06 [bio] calls 210 pos 211 rows {'heldout': 40} pending {'heldout': 129, 'train': 6} gen 7.757 tok/s prompt 48.923 tok/s 377s
07:45:31 [bio] calls 220 pos 221 rows {'heldout': 43} pending {'heldout': 133, 'train': 6} gen 7.682 tok/s prompt 47.585 tok/s 403s
07:45:58 [bio] calls 230 pos 231 rows {'heldout': 44} pending {'heldout': 139, 'train': 6} gen 7.496 tok/s prompt 45.993 tok/s 430s
07:46:20 [bio] calls 240 pos 241 rows {'heldout': 46} pending {'heldout': 146, 'train': 6} gen 7.382 tok/s prompt 44.994 tok/s 452s
08:00:19 [bio] calls 590 pos 593 rows {'heldout': 47, 'train': 58} pending {'heldout': 148, 'train': 222} gen 6.439 tok/s prompt 36.672 tok/s 1291s
08:00:40 [bio] calls 600 pos 603 rows {'heldout': 47, 'train': 61} pending {'heldout': 148, 'train': 227} gen 6.424 tok/s prompt 36.756 tok/s 1311s
08:00:57 [bio] calls 610 pos 613 rows {'heldout': 47, 'train': 62} pending {'heldout': 148, 'train': 234} gen 6.442 tok/s prompt 36.809 tok/s 1329s
08:01:22 [bio] calls 620 pos 623 rows {'heldout': 47, 'train': 64} pending {'heldout': 148, 'train': 240} gen 6.425 tok/s prompt 37.008 tok/s 1354s
08:01:47 [bio] calls 630 pos 633 rows {'heldout': 47, 'train': 66} pending {'heldout': 148, 'train': 246} gen 6.436 tok/s prompt 37.059 tok/s 1378s
08:02:04 [bio] calls 640 pos 643 rows {'heldout': 47, 'train': 67} pending {'heldout': 148, 'train': 253} gen 6.445 tok/s prompt 37.202 tok/s 1396s
08:02:27 [bio] calls 650 pos 653 rows {'heldout': 47, 'train': 69} pending {'heldout': 148, 'train': 259} gen 6.458 tok/s prompt 37.23 tok/s 1419s
08:02:44 [bio] calls 660 pos 663 rows {'heldout': 47, 'train': 70} pending {'heldout': 148, 'train': 266} gen 6.477 tok/s prompt 37.212 tok/s 1436s
08:02:57 [bio] calls 670 pos 673 rows {'heldout': 47, 'train': 71} pending {'heldout': 148, 'train': 272} gen 6.506 tok/s prompt 37.24 tok/s 1448s
08:03:25 [bio] calls 680 pos 683 rows {'heldout': 47, 'train': 71} pending {'heldout': 148, 'train': 278} gen 6.489 tok/s prompt 37.328 tok/s 1476s
08:03:41 [bio] calls 690 pos 693 rows {'heldout': 47, 'train': 73} pending {'heldout': 148, 'train': 285} gen 6.5 tok/s prompt 37.364 tok/s 1493s
08:04:01 [bio] calls 700 pos 703 rows {'heldout': 47, 'train': 75} pending {'heldout': 148, 'train': 291} gen 6.511 tok/s prompt 37.242 tok/s 1512s
08:04:25 [bio] calls 710 pos 713 rows {'heldout': 47, 'train': 76} pending {'heldout': 148, 'train': 297} gen 6.514 tok/s prompt 37.34 tok/s 1537s
08:04:43 [bio] calls 720 pos 723 rows {'heldout': 47, 'train': 77} pending {'heldout': 148, 'train': 304} gen 6.53 tok/s prompt 37.278 tok/s 1554s
08:04:59 [bio] calls 730 pos 733 rows {'heldout': 47, 'train': 78} pending {'heldout': 148, 'train': 310} gen 6.549 tok/s prompt 37.25 tok/s 1571s
08:05:23 [bio] calls 740 pos 743 rows {'heldout': 47, 'train': 81} pending {'heldout': 148, 'train': 315} gen 6.57 tok/s prompt 37.162 tok/s 1594s
08:05:41 [bio] calls 750 pos 753 rows {'heldout': 47, 'train': 83} pending {'heldout': 148, 'train': 321} gen 6.579 tok/s prompt 37.099 tok/s 1613s
08:05:58 [bio] calls 760 pos 763 rows {'heldout': 47, 'train': 84} pending {'heldout': 148, 'train': 328} gen 6.587 tok/s prompt 37.138 tok/s 1629s
08:06:24 [bio] calls 770 pos 773 rows {'heldout': 47, 'train': 86} pending {'heldout': 148, 'train': 332} gen 6.588 tok/s prompt 37.228 tok/s 1655s
08:06:43 [bio] calls 780 pos 783 rows {'heldout': 47, 'train': 87} pending {'heldout': 148, 'train': 338} gen 6.594 tok/s prompt 37.17 tok/s 1674s
08:07:13 [bio] calls 790 pos 793 rows {'heldout': 47, 'train': 88} pending {'heldout': 148, 'train': 344} gen 6.559 tok/s prompt 36.973 tok/s 1704s
08:07:45 [bio] calls 800 pos 803 rows {'heldout': 47, 'train': 90} pending {'heldout': 148, 'train': 350} gen 6.524 tok/s prompt 36.794 tok/s 1736s
08:08:03 [bio] calls 810 pos 813 rows {'heldout': 47, 'train': 91} pending {'heldout': 148, 'train': 357} gen 6.538 tok/s prompt 36.745 tok/s 1754s
08:08:20 [bio] calls 820 pos 823 rows {'heldout': 47, 'train': 92} pending {'heldout': 148, 'train': 363} gen 6.558 tok/s prompt 36.736 tok/s 1771s
08:08:43 [bio] calls 830 pos 833 rows {'heldout': 47, 'train': 93} pending {'heldout': 148, 'train': 369} gen 6.562 tok/s prompt 36.943 tok/s 1794s
08:09:02 [bio] calls 840 pos 843 rows {'heldout': 47, 'train': 95} pending {'heldout': 148, 'train': 376} gen 6.564 tok/s prompt 37.026 tok/s 1814s
08:09:18 [bio] calls 850 pos 853 rows {'heldout': 47, 'train': 98} pending {'heldout': 148, 'train': 382} gen 6.582 tok/s prompt 37.016 tok/s 1829s
08:09:38 [bio] calls 860 pos 864 rows {'heldout': 47, 'train': 100} pending {'heldout': 148, 'train': 388} gen 6.59 tok/s prompt 37.152 tok/s 1849s
08:09:55 [bio] calls 870 pos 874 rows {'heldout': 47, 'train': 102} pending {'heldout': 148, 'train': 392} gen 6.594 tok/s prompt 37.228 tok/s 1867s
08:10:18 [bio] calls 880 pos 884 rows {'heldout': 47, 'train': 106} pending {'heldout': 148, 'train': 397} gen 6.593 tok/s prompt 37.373 tok/s 1890s
08:10:35 [bio] calls 890 pos 894 rows {'heldout': 47, 'train': 108} pending {'heldout': 148, 'train': 403} gen 6.603 tok/s prompt 37.37 tok/s 1906s
08:10:53 [bio] calls 900 pos 904 rows {'heldout': 47, 'train': 108} pending {'heldout': 148, 'train': 410} gen 6.617 tok/s prompt 37.452 tok/s 1924s
08:11:12 [bio] calls 910 pos 914 rows {'heldout': 47, 'train': 110} pending {'heldout': 148, 'train': 416} gen 6.641 tok/s prompt 37.503 tok/s 1944s
08:11:29 [bio] calls 920 pos 924 rows {'heldout': 47, 'train': 112} pending {'heldout': 148, 'train': 422} gen 6.655 tok/s prompt 37.499 tok/s 1960s
08:11:51 [bio] calls 930 pos 934 rows {'heldout': 47, 'train': 114} pending {'heldout': 148, 'train': 427} gen 6.635 tok/s prompt 37.594 tok/s 1983s
08:12:25 [bio] calls 940 pos 944 rows {'heldout': 47, 'train': 116} pending {'heldout': 148, 'train': 433} gen 6.621 tok/s prompt 37.335 tok/s 2016s
08:12:48 [bio] calls 950 pos 954 rows {'heldout': 47, 'train': 118} pending {'heldout': 148, 'train': 440} gen 6.61 tok/s prompt 37.179 tok/s 2040s
08:13:11 [bio] calls 960 pos 964 rows {'heldout': 47, 'train': 119} pending {'heldout': 148, 'train': 447} gen 6.603 tok/s prompt 37.055 tok/s 2062s
08:13:41 [bio] calls 970 pos 974 rows {'heldout': 47, 'train': 121} pending {'heldout': 148, 'train': 452} gen 6.585 tok/s prompt 36.862 tok/s 2092s
08:14:03 [bio] calls 980 pos 984 rows {'heldout': 47, 'train': 121} pending {'heldout': 148, 'train': 458} gen 6.575 tok/s prompt 36.726 tok/s 2115s
08:14:30 [bio] calls 990 pos 994 rows {'heldout': 47, 'train': 123} pending {'heldout': 148, 'train': 465} gen 6.559 tok/s prompt 36.529 tok/s 2142s
08:15:03 [bio] calls 1000 pos 1004 rows {'heldout': 47, 'train': 123} pending {'heldout': 148, 'train': 471} gen 6.534 tok/s prompt 36.379 tok/s 2175s
08:15:27 [bio] calls 1010 pos 1014 rows {'heldout': 47, 'train': 125} pending {'heldout': 148, 'train': 478} gen 6.523 tok/s prompt 36.228 tok/s 2199s
08:15:51 [bio] calls 1020 pos 1024 rows {'heldout': 47, 'train': 127} pending {'heldout': 148, 'train': 485} gen 6.518 tok/s prompt 36.075 tok/s 2222s
08:16:23 [bio] calls 1030 pos 1034 rows {'heldout': 47, 'train': 131} pending {'heldout': 148, 'train': 490} gen 6.509 tok/s prompt 35.866 tok/s 2255s
08:16:47 [bio] calls 1040 pos 1044 rows {'heldout': 47, 'train': 133} pending {'heldout': 148, 'train': 497} gen 6.493 tok/s prompt 35.801 tok/s 2278s
08:17:09 [bio] calls 1050 pos 1054 rows {'heldout': 47, 'train': 134} pending {'heldout': 148, 'train': 503} gen 6.491 tok/s prompt 35.672 tok/s 2300s
08:17:40 [bio] calls 1060 pos 1064 rows {'heldout': 47, 'train': 137} pending {'heldout': 148, 'train': 507} gen 6.475 tok/s prompt 35.529 tok/s 2331s
08:18:09 [bio] calls 1070 pos 1074 rows {'heldout': 47, 'train': 138} pending {'heldout': 148, 'train': 514} gen 6.453 tok/s prompt 35.336 tok/s 2360s
08:20:01 [bio] calls 1080 pos 1085 rows {'heldout': 47, 'train': 139} pending {'heldout': 148, 'train': 521} gen 6.293 tok/s prompt 32.993 tok/s 2472s
08:20:32 [bio] calls 1090 pos 1095 rows {'heldout': 47, 'train': 141} pending {'heldout': 148, 'train': 527} gen 6.263 tok/s prompt 32.811 tok/s 2503s
08:20:52 [bio] calls 1100 pos 1105 rows {'heldout': 47, 'train': 143} pending {'heldout': 148, 'train': 534} gen 6.261 tok/s prompt 32.947 tok/s 2523s
08:21:23 [bio] calls 1110 pos 1115 rows {'heldout': 47, 'train': 145} pending {'heldout': 148, 'train': 540} gen 6.261 tok/s prompt 32.934 tok/s 2554s
08:21:46 [bio] calls 1120 pos 1125 rows {'heldout': 47, 'train': 148} pending {'heldout': 148, 'train': 547} gen 6.254 tok/s prompt 32.767 tok/s 2577s
08:22:08 [bio] calls 1130 pos 1135 rows {'heldout': 47, 'train': 149} pending {'heldout': 148, 'train': 553} gen 6.252 tok/s prompt 32.77 tok/s 2599s
08:22:39 [bio] calls 1140 pos 1145 rows {'heldout': 47, 'train': 152} pending {'heldout': 148, 'train': 559} gen 6.243 tok/s prompt 32.725 tok/s 2630s
08:23:00 [bio] calls 1150 pos 1155 rows {'heldout': 47, 'train': 155} pending {'heldout': 148, 'train': 566} gen 6.243 tok/s prompt 32.707 tok/s 2652s
08:23:21 [bio] calls 1160 pos 1165 rows {'heldout': 47, 'train': 156} pending {'heldout': 148, 'train': 571} gen 6.244 tok/s prompt 32.697 tok/s 2672s
08:23:45 [bio] calls 1170 pos 1175 rows {'heldout': 47, 'train': 157} pending {'heldout': 148, 'train': 576} gen 6.235 tok/s prompt 32.799 tok/s 2697s
08:24:16 [bio] calls 1180 pos 1185 rows {'heldout': 47, 'train': 159} pending {'heldout': 148, 'train': 583} gen 6.225 tok/s prompt 32.849 tok/s 2727s
08:24:40 [bio] calls 1190 pos 1195 rows {'heldout': 47, 'train': 159} pending {'heldout': 148, 'train': 590} gen 6.212 tok/s prompt 32.873 tok/s 2751s
08:25:09 [bio] calls 1200 pos 1205 rows {'heldout': 47, 'train': 160} pending {'heldout': 148, 'train': 596} gen 6.211 tok/s prompt 32.768 tok/s 2780s
08:25:33 [bio] calls 1210 pos 1215 rows {'heldout': 47, 'train': 161} pending {'heldout': 148, 'train': 603} gen 6.208 tok/s prompt 32.692 tok/s 2804s
08:25:58 [bio] calls 1220 pos 1225 rows {'heldout': 47, 'train': 163} pending {'heldout': 148, 'train': 609} gen 6.192 tok/s prompt 32.765 tok/s 2829s
08:26:29 [bio] calls 1230 pos 1235 rows {'heldout': 47, 'train': 165} pending {'heldout': 148, 'train': 614} gen 6.189 tok/s prompt 32.624 tok/s 2860s
08:26:51 [bio] calls 1240 pos 1245 rows {'heldout': 47, 'train': 167} pending {'heldout': 148, 'train': 620} gen 6.191 tok/s prompt 32.542 tok/s 2882s
08:27:15 [bio] calls 1250 pos 1255 rows {'heldout': 47, 'train': 169} pending {'heldout': 148, 'train': 627} gen 6.187 tok/s prompt 32.446 tok/s 2906s
08:27:46 [bio] calls 1260 pos 1265 rows {'heldout': 47, 'train': 170} pending {'heldout': 148, 'train': 632} gen 6.182 tok/s prompt 32.338 tok/s 2938s
08:28:18 [bio] calls 1270 pos 1275 rows {'heldout': 47, 'train': 172} pending {'heldout': 148, 'train': 639} gen 6.168 tok/s prompt 32.152 tok/s 2969s
08:28:44 [bio] calls 1280 pos 1285 rows {'heldout': 47, 'train': 173} pending {'heldout': 148, 'train': 644} gen 6.163 tok/s prompt 32.035 tok/s 2995s
08:29:16 [bio] calls 1290 pos 1295 rows {'heldout': 47, 'train': 176} pending {'heldout': 148, 'train': 650} gen 6.158 tok/s prompt 31.902 tok/s 3028s
08:29:40 [bio] calls 1300 pos 1305 rows {'heldout': 47, 'train': 178} pending {'heldout': 148, 'train': 656} gen 6.156 tok/s prompt 31.828 tok/s 3051s
08:30:04 [bio] calls 1310 pos 1315 rows {'heldout': 47, 'train': 178} pending {'heldout': 148, 'train': 663} gen 6.154 tok/s prompt 31.74 tok/s 3076s
08:30:32 [bio] calls 1320 pos 1325 rows {'heldout': 47, 'train': 181} pending {'heldout': 148, 'train': 668} gen 6.155 tok/s prompt 31.659 tok/s 3103s
08:30:55 [bio] calls 1330 pos 1335 rows {'heldout': 47, 'train': 184} pending {'heldout': 148, 'train': 675} gen 6.155 tok/s prompt 31.602 tok/s 3126s
08:31:15 [bio] calls 1340 pos 1345 rows {'heldout': 47, 'train': 186} pending {'heldout': 148, 'train': 681} gen 6.156 tok/s prompt 31.561 tok/s 3147s
08:31:46 [bio] calls 1350 pos 1355 rows {'heldout': 47, 'train': 188} pending {'heldout': 148, 'train': 686} gen 6.155 tok/s prompt 31.465 tok/s 3178s
08:32:12 [bio] calls 1360 pos 1365 rows {'heldout': 47, 'train': 190} pending {'heldout': 148, 'train': 692} gen 6.152 tok/s prompt 31.403 tok/s 3203s
08:32:33 [bio] calls 1370 pos 1375 rows {'heldout': 47, 'train': 191} pending {'heldout': 148, 'train': 698} gen 6.154 tok/s prompt 31.358 tok/s 3225s
08:33:05 [bio] calls 1380 pos 1385 rows {'heldout': 47, 'train': 194} pending {'heldout': 148, 'train': 703} gen 6.151 tok/s prompt 31.274 tok/s 3256s
08:33:28 [bio] calls 1390 pos 1395 rows {'heldout': 47, 'train': 195} pending {'heldout': 148, 'train': 709} gen 6.149 tok/s prompt 31.225 tok/s 3280s
08:34:01 [bio] calls 1400 pos 1406 rows {'heldout': 47, 'train': 197} pending {'heldout': 148, 'train': 714} gen 6.145 tok/s prompt 31.176 tok/s 3312s
08:34:23 [bio] calls 1410 pos 1416 rows {'heldout': 47, 'train': 197} pending {'heldout': 148, 'train': 720} gen 6.145 tok/s prompt 31.13 tok/s 3335s
08:34:43 [bio] calls 1420 pos 1426 rows {'heldout': 47, 'train': 199} pending {'heldout': 148, 'train': 725} gen 6.149 tok/s prompt 31.08 tok/s 3354s
08:35:16 [bio] calls 1430 pos 1436 rows {'heldout': 47, 'train': 202} pending {'heldout': 148, 'train': 731} gen 6.148 tok/s prompt 31.07 tok/s 3387s
